id,MLM,HLM
TEST_290,21.08167238041903,38.76423146579826
TEST_291,34.162358291013746,50.61802999889706
TEST_292,22.126721617820536,50.08757639604712
TEST_293,31.859342776204087,51.39809748715792
TEST_294,61.94773818519508,64.69630184009551
TEST_295,34.69006980250389,41.71999107887489
TEST_296,29.791991776879733,34.29108184599172
TEST_297,38.93572670154406,69.2406756171543
TEST_298,36.066272400248096,54.80852730268753
TEST_299,37.09975836410114,57.69166389109543
TEST_300,42.58819866004326,71.12799265001902
TEST_301,80.76982687594615,86.53702161040965
TEST_302,41.31132776348278,52.17298039431902
TEST_303,20.483202462563465,40.34736066790753
TEST_304,21.778161891221057,46.53093691056023
TEST_305,25.961216504847116,27.440158670647882
TEST_306,56.17236266132161,71.15005351855257
TEST_307,26.398739710058738,35.50048160412634
TEST_308,19.12425414184936,49.90863593642562
TEST_309,35.37059597199807,56.60778970985948
TEST_310,54.38013018243666,74.16260176099371
TEST_311,69.428463768494,69.44261483540654
TEST_312,28.031336662061232,22.090965576842162
TEST_313,32.02523820915398,42.21572548677515
TEST_314,17.60518734988718,39.870182077235654
TEST_315,38.89166018968374,67.3153579777925
TEST_316,27.580957130890873,44.42852254240221
TEST_317,39.24759936837417,60.38227031454728
TEST_318,37.260626103888924,67.18170075317485
TEST_319,67.18491696230404,65.26260387509024
TEST_320,46.79221125865735,46.911122461195156
TEST_321,45.32384878612986,69.99019119394507
TEST_322,56.693821640600994,59.19355720402959
TEST_323,32.27230058844596,40.468550102395604
TEST_324,40.04044370061527,63.180998619676664
TEST_325,36.616908592592495,66.0295697899013
TEST_326,25.087515943764597,52.19713419427846
TEST_327,77.1091821125362,81.92384329037813
TEST_328,66.87948553642453,68.06924081220248
TEST_329,19.60393136627097,36.98223030897639
TEST_330,65.22865232449071,67.80718264794947
TEST_331,17.37229540594857,37.7398865082585
TEST_332,35.405234941444945,49.44854800085071
TEST_333,29.347137105799348,45.53224843055357
TEST_334,68.20138779515459,84.52218682047075
TEST_335,28.57098654349671,48.260878331926314
TEST_336,32.54075822984593,36.10326242352321
TEST_337,36.76286062326669,73.95077604326977
TEST_338,43.152658066491526,51.14702020865199
TEST_339,19.47438283626865,34.95475112737005
TEST_340,14.133078095440016,30.463653615116925
TEST_341,67.96193076346738,85.80709432812569
TEST_342,39.607055853387216,69.79771536833647
TEST_343,41.03955801223242,76.26947964125173
TEST_344,26.728473489061074,45.09777824957824
TEST_345,31.97327643347693,46.7201208187624
TEST_346,16.20297135905392,46.405184876584634
TEST_347,56.04093177395694,56.73664131368307
TEST_348,23.61892019860245,38.75924708170224
TEST_349,44.729208012962765,66.55153853792831
TEST_350,25.7264285906914,41.70671270437327
TEST_351,15.676812512997937,42.19323707038996
TEST_352,16.297606011321196,34.220127517050564
TEST_353,27.162787650758133,43.153758849374384
TEST_354,32.374945292864496,65.98105177913143
TEST_355,27.60114489986824,44.01134431557682
TEST_356,75.59833943117826,76.88995583096684
TEST_357,17.60397787466907,35.46249914617767
TEST_358,26.498292414520193,50.082844281003595
TEST_359,25.111672897163146,63.583452447666225
TEST_360,25.265292094857497,39.41357342111086
TEST_361,30.233139760971916,43.69159101018157
TEST_362,51.62230589049017,72.99599892112221
TEST_363,30.836323346768552,51.028334078089706
TEST_364,38.08580957727171,58.581888487493664
TEST_365,49.996907905988394,75.09747693319684
TEST_366,26.05554965503857,37.32472418310751
TEST_367,39.857409965588666,41.78181680475013
TEST_368,46.25978868808827,73.74206284452367
TEST_369,59.237003771191524,77.06910338972767
TEST_370,37.37158967263992,61.55585886060566
TEST_371,58.48029109663244,78.85908536815188
TEST_372,34.31876858101632,60.38680021178124
TEST_373,22.606869738745587,43.13202133609506
TEST_374,30.88749894850931,57.58251769016122
TEST_375,69.60886865987486,79.43133783683271
TEST_376,15.756518160026506,31.36339257143086
TEST_377,45.01269004657568,58.812241945857615
TEST_378,34.228049685061784,42.993456173562194
TEST_379,39.87291361598638,54.09526206906308
TEST_380,17.90857785465011,32.79948508447433
TEST_381,26.266511358821603,49.11434550365906
TEST_382,64.69459200482088,84.71174172508432
TEST_383,12.00693738275563,27.555152575125774
TEST_384,51.5946757462861,74.09383074794866
TEST_385,52.14478947910973,73.13964197953425
TEST_386,25.81186023564906,47.049384699772865
TEST_387,64.8088611365108,68.84021937955109
TEST_388,35.235598422671266,45.1862573729829
TEST_389,15.33265777247221,39.665613058379414
TEST_390,51.04755774981119,55.8760512553017
TEST_391,27.782481951183808,41.61473584030419
TEST_392,50.47749917145249,50.84934261500003
TEST_393,42.20670316165633,65.333035552919
TEST_394,21.310323671125637,43.230364072540524
TEST_395,54.96760214553158,63.09254623805235
TEST_396,49.493570939322865,72.32573894938201
TEST_397,27.056182998342507,57.63858036948759
TEST_398,38.38787001930091,48.23506406605215
TEST_399,57.40064570082027,76.29355789425313
TEST_400,52.65784300961233,51.798572267087344
TEST_401,32.480881844798326,59.64745102218418
TEST_402,35.233520374793834,43.07889575152577
TEST_403,38.021480633419266,55.6244354072889
TEST_404,51.56664351591402,51.09675668669205
TEST_405,52.17033599403416,70.26310081598717
TEST_406,33.97308680056479,71.4071895675101
TEST_407,54.45623313185237,65.98813607283708
TEST_408,58.60473163222297,64.43057872411595
TEST_409,33.55229683525842,62.60514602411336
TEST_410,73.14369801103848,78.2165506774783
TEST_411,19.655354675501727,49.37329997636597
TEST_412,65.46749644621072,77.86876575892899
TEST_413,34.216216287945144,59.97237020794332
TEST_414,56.75647557443868,75.32427626966316
TEST_415,9.830089193870903,40.74333173374796
TEST_416,67.03850821800954,80.06761364567737
TEST_417,23.14400635421535,53.50768177766901
TEST_418,60.770602608959216,76.39178443290953
TEST_419,42.51745885736954,63.460503480160334
TEST_420,11.841434176634301,27.594251756989287
TEST_421,31.880004430271146,69.2997712487363
TEST_422,25.9649425097177,50.88151615264464
TEST_423,33.6309880700458,55.01384548913668
TEST_424,33.18317099448329,41.169366376999484
TEST_425,30.37582213672519,60.61315845110646
TEST_426,52.62795509088586,74.86456448838373
TEST_427,26.18932018902941,42.011623781724744
TEST_428,44.40301853726155,74.64685414172544
TEST_429,49.773100015766374,61.894056205210994
TEST_430,59.91429572485923,82.78062007344167
TEST_431,58.15373363463367,77.61283203731725
TEST_432,26.4301159801282,34.54126221059547
TEST_433,73.56902987873794,77.2618356949913
TEST_434,18.565223917526318,38.38117220553692
TEST_435,84.19758207088542,80.09399628000907
TEST_436,25.086382089110955,50.235456458165615
TEST_437,58.68546525035873,77.6698910219975
TEST_438,39.02595304134686,67.22562408095413
TEST_439,25.559343071533068,38.131628844654436
TEST_440,49.504301507000484,70.14864738774875
TEST_441,38.52091153220897,66.74298673853957
TEST_442,29.382111209306416,57.263262564613676
TEST_443,28.51229022230888,48.854887616248
TEST_444,32.25834449716541,50.139207274598256
TEST_445,58.207460384512984,68.25876918278851
TEST_446,15.227255649246374,38.827322115202854
TEST_447,50.303434093923755,72.12290936285063
TEST_448,11.601147493579598,33.12593233429651
TEST_449,15.576958648149564,32.88565375357079
TEST_450,51.190792540604434,70.76756393611086
TEST_451,18.964701318454136,42.13498559822552
TEST_452,25.871062989472094,32.49990096593838
TEST_453,47.30648977458024,72.31317505223558
TEST_454,62.96094601845425,77.48843753884861
TEST_455,48.821683941986535,68.45609512767277
TEST_456,20.822281184238587,39.92058801924623
TEST_457,13.312236688401173,25.183628530646114
TEST_458,28.37887744872775,34.47325881020273
TEST_459,10.285023321217157,34.266901778066455
TEST_460,27.54599656933505,44.65362092789627
TEST_461,71.06904226102506,79.77046605359982
TEST_462,33.219786099859874,43.31236339661333
TEST_463,21.12704536322999,46.700417192495856
TEST_464,60.944994445962976,56.689058954106756
TEST_465,28.507232313767037,40.26378215293759
TEST_466,31.161216345154216,35.56668794286847
TEST_467,49.12022376674541,80.049032302677
TEST_468,75.7701874835806,80.39102909387992
TEST_469,38.37678097777894,64.57942548335288
TEST_470,65.4239581815755,81.53948859087726
TEST_471,40.64920771180063,49.26327228323818
TEST_472,19.532950430801016,33.66027947237459
TEST_473,21.385811424652555,43.41948802720692
TEST_474,57.879387659093666,75.07761901459276
TEST_475,34.777638033889176,57.63668185877864
TEST_476,22.056346773208887,41.95952445365538
TEST_477,10.532903060366362,20.167485347999175
TEST_478,21.011341443889666,28.8553389982244
TEST_479,69.69300185120916,72.75552307345146
TEST_480,37.686968620392236,62.324783026928635
TEST_481,57.77293628157497,75.7410854984098
TEST_482,30.666070220929463,63.166190331776754
