id,MLM,HLM
TEST_125,57.203923332635284,75.99212672949962
TEST_126,20.277061331413215,55.318973306901476
TEST_127,60.563525733500725,84.26152134829091
TEST_128,52.945868695917426,74.95366145732288
TEST_129,17.303289414144878,42.08682783077241
TEST_130,46.27707042714525,71.46637970367152
TEST_131,17.96424641898811,43.74976858658252
TEST_132,17.554832285443137,44.8626457064415
TEST_133,49.69212516638555,70.26233115166963
TEST_134,22.77505238260844,53.556420247024036
TEST_135,39.16493975296042,56.43379442836289
TEST_136,65.64827028781136,80.62351656765517
TEST_137,44.28897253125619,59.564870161295104
TEST_138,20.10522118523801,28.01984423210501
TEST_139,48.847943918053936,53.87236546208172
TEST_140,17.08809163157728,47.13487097992996
TEST_141,27.256622779497206,39.98438321853727
TEST_142,38.05419289755811,51.544300974925314
TEST_143,28.630645973113648,45.27737162697382
TEST_144,38.61401028828189,62.3185185169024
TEST_145,35.91360156812634,51.496513506084085
TEST_146,73.59970266041977,82.14483908787913
TEST_147,45.009331834388746,73.71974955568047
TEST_148,17.42536414135482,37.116799126856684
TEST_149,41.12661213587431,68.82531220616292
TEST_150,28.366361325770136,55.79016718603903
TEST_151,70.1092297822602,83.03671820314442
TEST_152,42.23886113383908,61.12234515309241
TEST_153,8.992627673930253,37.39630219540442
TEST_154,24.388840644758737,48.45578349804069
TEST_155,22.039179742379226,49.04262690773672
TEST_156,16.668893088871425,49.08533274722314
TEST_157,33.00312193383492,53.93532595236769
TEST_158,28.990996904474578,53.96302717705221
TEST_159,20.296271853496997,28.634843143918605
TEST_160,69.85127684782498,78.21659848356764
TEST_161,46.99072484202158,62.98010805403403
TEST_162,85.99234494605429,87.62206970452198
TEST_163,65.40588212560749,74.81393526099153
TEST_164,25.256715651690605,49.992127933668314
TEST_165,32.11578409261913,55.4796926211412
TEST_166,23.612879734291575,50.57914898745324
TEST_167,49.15477642154588,72.4215275073845
TEST_168,46.691064708938704,55.065805494972025
TEST_169,19.562803507535858,37.82754811407868
TEST_170,15.131457593944992,38.93500146227102
TEST_171,28.798714517945534,57.959044320380286
TEST_172,24.62719748545438,48.47209483377777
TEST_173,15.673813312269939,24.99808822316097
TEST_174,38.87220565844217,51.242249893454535
TEST_175,58.84784038457144,78.81139070927892
TEST_176,46.823109000441605,60.04441067123225
TEST_177,27.435579046046026,55.157725067651526
TEST_178,39.97190426772826,59.43703884796572
TEST_179,41.95549084722832,66.83016103687604
TEST_180,36.84147155877107,60.52129717447198
TEST_181,29.129294904539737,43.30139766060249
TEST_182,26.891721332992887,48.30906131213109
TEST_183,17.900357779163187,40.87436944580574
TEST_184,41.161638790978095,59.202680334097906
TEST_185,18.17807049056468,37.044422530134405
TEST_186,25.09202268588598,48.87568592804675
TEST_187,43.01397560891683,70.51113806809917
TEST_188,5.852960621426888,14.000669132178793
TEST_189,41.30474500470224,59.610355809735
TEST_190,64.58465526603463,72.40689109297622
TEST_191,27.460739737195365,53.516103145169005
TEST_192,18.6810608841995,36.58725875825498
TEST_193,49.636143017293634,71.3245422826259
TEST_194,26.795467790107534,46.469158196462224
TEST_195,26.572840379258306,49.91359066577813
TEST_196,56.78797809707668,71.72326445349375
TEST_197,40.83084136165986,53.07751058681643
TEST_198,56.72285832660368,74.85288170955883
TEST_199,46.28639695524865,73.26372248836064
TEST_200,40.46537686767549,62.53952082138997
TEST_201,10.920115214044692,38.81473075120096
TEST_202,82.4784651696153,88.20224762776178
TEST_203,51.480300579316264,67.0380452172008
TEST_204,38.57596317652612,60.068433697897774
TEST_205,28.455725276885083,55.9921101429403
TEST_206,23.10854913851986,38.60548663301532
TEST_207,29.749421095624633,39.25735186256263
TEST_208,16.70562533680591,44.24539559401589
TEST_209,33.78398953378975,49.43094193005629
TEST_210,44.815353560601025,60.85105516559993
TEST_211,31.00769415084949,55.630050965934345
TEST_212,23.35944285547994,46.75067134361413
TEST_213,26.176345923439087,45.71348663901868
TEST_214,14.02949962084195,48.5768454071211
TEST_215,35.04002842683709,47.80675976063203
TEST_216,18.01094380258173,40.78889550263827
TEST_217,64.1605300862504,78.84554062902941
TEST_218,71.92191421070837,76.02953798747312
TEST_219,38.763979756747375,42.502793712533716
TEST_220,14.393873136525748,41.58949160582046
TEST_221,32.91014282005501,52.36368882033371
TEST_222,8.179342559090903,23.145815109106852
TEST_223,80.72837262995577,82.16707258004436
TEST_224,41.00786203165504,48.415102852765074
TEST_225,31.1779984430289,53.805066654660976
TEST_226,28.80329999330999,45.165299564880925
TEST_227,20.906539939927587,46.38355310731528
TEST_228,43.17928343645775,59.49811554334467
TEST_229,31.452827105988526,44.480093775492705
TEST_230,21.273752433826004,30.380317742126742
TEST_231,42.65814382240863,55.35784272761245
TEST_232,24.546585320765164,47.14351318698526
TEST_233,23.272436652933735,43.75174931265962
TEST_234,12.333006456513449,32.014875233281444
TEST_235,39.58248101158878,60.94304039265411
TEST_236,15.472864176348185,39.86626371870862
TEST_237,18.744623897563603,49.12679941759306
TEST_238,25.696611323099138,48.23526788832666
TEST_239,46.62452739948933,59.65888904075549
TEST_240,36.90347637375993,59.574146930331686
TEST_241,44.14218934562118,67.96710580243834
TEST_242,63.712497606154585,70.30562475562316
TEST_243,28.938486684041642,49.97520848766696
TEST_244,69.39034022312181,75.6364457095545
TEST_245,48.77327253105656,65.71401771404031
TEST_246,85.93785537314824,92.53004248305612
TEST_247,34.8381132462089,62.381032412306666
TEST_248,26.573679220152975,54.61983440225181
TEST_249,43.86203775686376,60.16912817324875
TEST_250,89.8057066831743,88.54137793930171
TEST_251,29.78107460985473,48.08614020618051
TEST_252,68.25886070946252,86.04301144258547
TEST_253,22.55255579972215,54.04822869699938
TEST_254,83.18527997930974,89.05851571945178
TEST_255,31.66529289112678,54.9947962941977
TEST_256,57.11672179649797,76.22950294349036
TEST_257,75.50929411532866,85.50362758412061
TEST_258,41.9901356839394,57.7262091213603
TEST_259,64.90722824665912,78.92378132917074
TEST_260,29.603045692866598,42.08045950199788
TEST_261,82.33333334118242,89.02799626295189
TEST_262,27.299311850063372,45.502944225860006
TEST_263,28.43740878198456,50.35808050346729
TEST_264,17.369771239344104,40.45759208933838
TEST_265,30.63950720827861,48.54846728461084
TEST_266,28.96459570737003,46.75893426758984
TEST_267,30.111301956672875,49.57020693558074
TEST_268,49.746642952522706,74.59365151270266
TEST_269,10.801804859120056,25.647870939808303
TEST_270,76.72221728623978,88.35044948575697
TEST_271,46.199850251440246,66.10131061782857
TEST_272,50.479812802725434,58.903777793254676
TEST_273,41.08159664867872,65.82865792747532
TEST_274,25.36897431681313,48.78814072754348
TEST_275,15.767892503060272,44.259230372512974
TEST_276,41.436351806664455,60.50448483873015
TEST_277,52.200680969815906,75.48797694318762
TEST_278,27.177908744258502,45.22724844146721
TEST_279,33.506507111947606,58.27381499021625
TEST_280,24.993457043396774,48.136365615086916
TEST_281,15.558715250538368,27.904335934091833
TEST_282,10.6162252513383,41.78490100219447
TEST_283,70.3583415315776,79.50978349837851
TEST_284,50.128813425853565,65.03194642238775
TEST_285,55.942017341489304,77.87253534405457
TEST_286,93.78537729799916,93.4377558139839
TEST_287,65.65984110265654,82.56166386965599
TEST_288,41.97395840098359,64.12254095022523
TEST_289,41.752906212212125,59.65573073499887
TEST_290,25.406595561400156,40.72167378105239
TEST_291,25.432354323984214,47.41422861297491
TEST_292,26.226230360234005,57.126116099122974
TEST_293,32.22496938590413,46.768824816631664
TEST_294,57.614099429786094,70.77914102996905
TEST_295,18.12470729737459,40.70974291612629
TEST_296,23.682597778035905,36.1277276493581
TEST_297,41.878387809142794,65.70085258121715
TEST_298,44.365567367856315,68.9336362459308
TEST_299,33.97990637896439,62.447179422837976
TEST_300,41.97930240556609,70.06465308900758
TEST_301,86.79499930707854,90.0854548904629
TEST_302,53.161731475778545,75.67001269406886
TEST_303,36.39576106562864,54.675815042170626
TEST_304,30.97186581934138,52.100853600311524
TEST_305,18.832074671610044,29.853072894135202
TEST_306,59.901802277061336,75.22358827816095
TEST_307,14.57199293735643,34.1034225101505
TEST_308,15.328237123893402,41.60079328358618
TEST_309,32.69453203923959,49.70563854889114
TEST_310,59.67430137993372,77.5808809721166
TEST_311,56.69794305663348,68.63803596351141
TEST_312,30.000868341158828,50.144693740835194
TEST_313,34.76386901966066,50.11894318224884
TEST_314,21.589075361164156,44.02665830757577
TEST_315,40.11837792419105,70.81732655002861
TEST_316,15.002617274786509,44.42763776384815
TEST_317,35.95261334922061,58.396809156509136
TEST_318,33.6495969431961,60.21532294789108
TEST_319,63.90207896242553,68.73757386188763
TEST_320,36.58525635502154,39.09976919769041
TEST_321,42.35250009755477,65.49539011655408
TEST_322,53.97848422159723,63.677036794203545
TEST_323,29.162826357873957,50.642520699179315
TEST_324,35.29210251354762,61.44663868925507
TEST_325,35.02015950242584,61.765879167347336
TEST_326,28.455447022583364,49.96566868621331
TEST_327,73.71541317270541,91.84783046939972
TEST_328,70.66640477083133,73.71932053639944
TEST_329,27.76009699676853,45.1516462947134
TEST_330,75.8479013468632,80.08986777726776
TEST_331,15.757059142618449,47.55959289464106
TEST_332,38.43540592288248,58.953126697109454
TEST_333,26.760369380555666,42.95041651500622
TEST_334,65.98453250713835,79.51639181818994
TEST_335,26.705332123781304,40.91563355359256
TEST_336,35.45257023854948,42.967834793409516
TEST_337,41.04861449923225,69.24300450540767
TEST_338,49.317758532075985,64.28055030156588
TEST_339,10.309615642518342,25.147205283763903
TEST_340,20.28479672366081,37.544981170983974
TEST_341,61.968590525531894,82.82032781494688
TEST_342,32.683674119687694,56.08959130792168
TEST_343,38.4297012932229,65.97380061536184
TEST_344,29.34288155820294,49.273190989489734
TEST_345,28.074944084637835,46.9248006095635
TEST_346,19.02152719389732,44.623038624689
TEST_347,61.436195387512484,76.88623347022276
TEST_348,17.939641251670835,44.41088175222824
TEST_349,47.45065792062542,66.55768662523576
TEST_350,19.752932862286084,43.74604065290011
TEST_351,21.038004834562894,44.460869922444026
TEST_352,17.879609922740592,38.88034241279493
TEST_353,28.18814432051507,48.486186326675146
TEST_354,35.52711254433894,68.71591444755187
TEST_355,20.14879257023908,35.07596127996385
TEST_356,68.06510481847499,82.76175904816998
TEST_357,17.251126943293343,43.31116418508327
TEST_358,18.780377348729722,43.55325182841602
TEST_359,31.526075074345957,62.96572645136889
TEST_360,23.10141550054223,40.79824559168854
TEST_361,30.328336914793724,40.188188752573765
TEST_362,45.64376920260315,68.62750618867305
TEST_363,33.76149666299771,51.93114300266993
TEST_364,35.73265327828955,59.568579022647256
TEST_365,51.56871879351229,72.23531082136181
TEST_366,25.73814229578351,34.83748298709966
TEST_367,47.560125153121064,71.45197107094887
TEST_368,54.35589329779036,76.91798853337664
TEST_369,74.95323840022168,81.36957424640906
TEST_370,31.16149677749833,54.183986787479256
TEST_371,64.72626788842145,81.13292192493947
TEST_372,54.88246980250631,70.71321443956307
TEST_373,11.012124754431198,34.1984545690823
TEST_374,34.57136883352095,59.13832958441844
TEST_375,76.34519488992073,87.25194536284866
TEST_376,20.38324829127307,37.928486904673385
TEST_377,36.16635598243444,57.657269745361134
TEST_378,33.71929678896996,57.579862227817614
TEST_379,26.8667870257801,42.65500767105533
TEST_380,24.05997631898005,54.777724059557144
TEST_381,28.21288642200152,51.10913643308743
TEST_382,63.43844462241535,84.37545214319812
TEST_383,18.488519277039693,43.555278243599304
TEST_384,40.41880586947754,55.607889754517615
TEST_385,45.83120284835884,71.30802665292666
TEST_386,26.178064638893385,46.05685184805884
TEST_387,68.59002141773297,78.80950765339384
TEST_388,37.67557204513488,42.38292579949231
TEST_389,19.08008636621419,35.93574775503161
TEST_390,58.992843434372645,70.47645622692298
TEST_391,29.183701982242397,44.563787855219644
TEST_392,48.816601240060606,55.2823199217047
TEST_393,34.99447132884388,59.889693462495146
TEST_394,15.867587676531912,35.687875266282155
TEST_395,55.607721944939314,65.82847001893273
TEST_396,50.81318333662949,72.05816147108004
TEST_397,28.157483707209302,55.252135558550634
TEST_398,31.42352809520868,42.912588004398955
TEST_399,56.66216843684672,77.41257619129229
TEST_400,53.85099815354805,68.27998417952261
TEST_401,41.95528591971711,60.0770484309289
TEST_402,40.19301260716955,50.31613792894184
TEST_403,43.98206456797768,66.2746649955107
TEST_404,30.523714719752185,48.5768841079032
TEST_405,44.94315090089914,65.72551252800642
TEST_406,33.851485927967005,61.06819863968572
TEST_407,44.47746398950221,62.54640068760003
TEST_408,48.75894873709545,60.585897961178375
TEST_409,39.76566484261592,59.33092706332437
TEST_410,68.93036334178429,76.58086385815938
TEST_411,18.199862577424078,46.720813417007236
TEST_412,64.34364441129992,79.62928948243845
TEST_413,30.500295054263177,50.46758480441246
TEST_414,59.74921267889039,79.5198519151748
TEST_415,16.38311021653664,44.82154815143356
TEST_416,67.44794609312729,81.47483821625232
TEST_417,31.969429833686096,55.25897049234858
TEST_418,60.436167315606,78.82046789543695
TEST_419,25.9540206445664,56.006266040243716
TEST_420,7.810967601002196,32.87881706768051
TEST_421,44.95930804829821,71.48253193740018
TEST_422,34.09516615663338,52.3314635513273
TEST_423,43.1466423851631,62.45293179934967
TEST_424,31.10839104615318,48.45125891426015
TEST_425,42.2147985868899,63.54198174368078
TEST_426,39.15853586376193,62.53168924079281
TEST_427,34.84379303331022,46.8025694012495
TEST_428,49.26068438840878,70.17387101179958
TEST_429,42.178656276997316,55.34483683610489
TEST_430,74.8793315701393,89.29352195306345
TEST_431,49.367533283499874,61.570171946882596
TEST_432,35.339884437213755,49.05454337959685
TEST_433,70.51266800078722,74.6082379794548
TEST_434,9.23313850119175,27.688942435119436
TEST_435,78.23655143725203,77.5608920346638
TEST_436,19.05201747943144,46.82238094508333
TEST_437,59.10664645720967,80.32282512432295
TEST_438,38.29360995193068,59.41976879561581
TEST_439,18.175596796775416,32.8406267106779
TEST_440,46.33161809921534,73.38212921259255
TEST_441,40.66437381474076,59.61101975052413
TEST_442,26.93868522767501,44.74544022865444
TEST_443,29.4039810672898,44.56836156701563
TEST_444,37.28446498157133,61.43910453309048
TEST_445,55.10828850081799,67.74272503569239
TEST_446,23.66916144969985,41.003195047019105
TEST_447,50.73587539018858,75.4176548605833
TEST_448,7.664040894653808,35.47732836684387
TEST_449,19.725903291437064,42.514172345327964
TEST_450,50.92503799571804,67.42475055961893
TEST_451,23.087910736959213,44.156506959380906
TEST_452,16.773784486152564,36.74828713212032
TEST_453,57.66332126987591,72.84184649537039
TEST_454,47.77646793457133,67.07827382307862
TEST_455,46.607952862905115,63.47633608908327
TEST_456,27.271570761364398,45.5055790296737
TEST_457,11.135737721926787,35.87918347111145
TEST_458,25.685778960480434,39.344229714182575
TEST_459,10.28954131152529,36.287248912180296
TEST_460,28.503693199812293,40.131687275613416
TEST_461,69.83451083656932,80.94144800070296
TEST_462,31.091181105430678,44.97109861237121
TEST_463,20.17179350595441,44.67782477989799
TEST_464,60.16839802766846,69.1294509898172
TEST_465,19.6168243989349,41.28770537702302
TEST_466,24.36135265046123,29.79495363356789
TEST_467,59.07405650246469,75.50822145481922
TEST_468,75.56050303942027,80.91180559247908
TEST_469,35.045945962965725,57.95785766924597
TEST_470,70.77923201094771,88.20675654409774
TEST_471,43.28413960902611,61.590021466105554
TEST_472,13.864133541702639,38.01229960054394
TEST_473,19.371779635468748,48.509222048092454
TEST_474,51.64310160149803,67.60118377219851
TEST_475,48.53801787719174,65.67303486848132
TEST_476,21.454261620967735,46.45397759374279
TEST_477,10.917797636854278,28.473331040861503
TEST_478,11.090393616906166,40.17453522647456
TEST_479,80.2677970627386,95.69911642767477
TEST_480,48.895933754979595,64.01811324982918
TEST_481,58.344499188715076,70.38623804266712
TEST_482,28.3142011634898,63.12231423079419
